Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
CIZ1_HUMAN,0.584,0.909,0.393,1.0,0.036,0.139,0.426125,11,28,39
PRG2_HUMAN,0.583,0.5,0.793,1.0,0.069,-0.151,0.449746,10,29,39
GPDM_HUMAN,0.581,0.444,0.9,1.0,0.033,0.112,0.47358,9,30,39
ZSWM8_HUMAN,0.579,0.4,0.897,1.0,0.069,0.179,0.469265,10,29,39
RB12B_HUMAN,0.579,0.5,0.828,1.0,0.0,0.153,0.469265,10,29,39
BICD1_HUMAN,0.579,0.3,0.897,1.0,0.138,0.165,0.469265,10,29,39
CP131_HUMAN,0.579,0.5,0.793,1.0,0.0,-0.018,0.469265,10,29,39
SEM3F_HUMAN,0.578,1.0,0.4,1.0,0.4,-0.292,0.494396,9,30,39
DPOLA_HUMAN,0.576,0.6,0.724,1.0,0.069,0.243,0.489243,10,29,39
MGST2_HUMAN,0.576,0.4,0.966,1.0,0.034,-0.468,0.489243,10,29,39
MELPH_HUMAN,0.576,0.833,0.455,1.0,0.0,0.111,0.581549,6,33,39
PKRI1_HUMAN,0.576,0.7,0.621,1.0,0.0,0.092,0.489243,10,29,39
CTU1_HUMAN,0.575,0.818,0.536,1.0,0.0,-0.11,0.482547,11,28,39
PALM_HUMAN,0.572,0.6,0.655,1.0,0.138,0.194,0.509672,10,29,39
LV537_HUMAN,0.571,0.909,0.321,1.0,0.0,0.447,0.502219,11,28,39
MCF2L_HUMAN,0.569,0.375,0.903,1.0,0.161,-0.22,0.573035,8,31,39
ZDH20_HUMAN,0.569,0.7,0.586,1.0,0.069,0.141,0.530537,10,29,39
MALD2_HUMAN,0.569,1.0,0.258,1.0,0.258,0.142,0.573035,8,31,39
DCC1_HUMAN,0.569,0.7,0.552,1.0,0.103,0.312,0.530537,10,29,39
PJA1_HUMAN,0.568,0.818,0.429,1.0,0.107,0.158,0.522308,11,28,39
NDUA4_HUMAN,0.566,0.5,0.862,1.0,0.138,0.197,0.551828,10,29,39
KCRU_HUMAN,0.566,0.7,0.552,1.0,0.034,0.193,0.551828,10,29,39
OGFD1_HUMAN,0.566,0.4,0.828,1.0,0.103,0.274,0.551828,10,29,39
SIN1_HUMAN,0.565,0.625,0.71,1.0,0.032,-0.033,0.596598,8,31,39
TPC2A_HUMAN;TPC2B_HUMAN,0.563,0.778,0.433,1.0,0.0,-0.061,0.582319,9,30,39
CCD18_HUMAN,0.563,0.333,0.933,1.0,0.0,0.277,0.582319,9,30,39
DPH6_HUMAN,0.563,0.667,0.567,1.0,0.0,0.168,0.582319,9,30,39
NAA40_HUMAN,0.563,0.556,0.733,1.0,0.067,0.297,0.582319,9,30,39
HPS3_HUMAN,0.563,0.889,0.367,1.0,0.0,0.036,0.582319,9,30,39
LV552_HUMAN,0.562,0.818,0.357,1.0,0.107,0.414,0.563687,11,28,39
TLK2_HUMAN,0.562,0.2,1.0,1.0,0.034,0.255,0.573531,10,29,39
VRK2_HUMAN,0.562,0.7,0.586,1.0,0.0,-0.103,0.573531,10,29,39
VEZA_HUMAN,0.562,0.4,0.862,1.0,0.034,0.107,0.573531,10,29,39
AGAP1_HUMAN,0.562,0.9,0.31,1.0,0.069,0.14,0.573531,10,29,39
DNSL1_HUMAN,0.56,0.875,0.355,1.0,0.129,-0.184,0.620574,8,31,39
SDCB2_HUMAN,0.56,0.375,0.903,1.0,0.065,-0.295,0.620574,8,31,39
MPU1_HUMAN,0.559,0.4,0.828,1.0,0.0,0.198,0.59563,10,29,39
NFRKB_HUMAN,0.559,0.4,0.828,1.0,0.103,0.156,0.59563,10,29,39
CTF18_HUMAN,0.559,0.7,0.552,1.0,0.069,0.146,0.59563,10,29,39
NRBF2_HUMAN,0.559,0.8,0.517,1.0,0.069,0.139,0.59563,10,29,39
CTRO_HUMAN,0.558,0.636,0.607,1.0,0.0,0.076,0.584953,11,28,39
CHD9N_HUMAN,0.556,1.0,0.258,1.0,0.258,0.211,0.644944,8,31,39
PMM1_HUMAN,0.556,0.625,0.645,1.0,0.194,-0.117,0.644944,8,31,39
F120C_HUMAN,0.556,0.778,0.467,1.0,0.0,-0.144,0.628859,9,30,39
PDXL2_HUMAN,0.556,0.778,0.567,1.0,0.1,-0.227,0.628859,9,30,39
SURF4_HUMAN,0.555,0.818,0.357,1.0,0.0,-0.122,0.606585,11,28,39
BCAT2_HUMAN,0.555,0.545,0.679,1.0,0.0,0.076,0.606585,11,28,39
RPA2_HUMAN,0.555,0.7,0.655,1.0,0.0,0.008,0.618109,10,29,39
PRAF1_HUMAN,0.555,0.4,0.862,1.0,0.172,0.212,0.618109,10,29,39
UB2E1_HUMAN,0.552,0.7,0.552,1.0,0.034,0.192,0.640951,10,29,39
US6NL_HUMAN,0.552,0.444,0.9,1.0,0.1,0.152,0.65271,9,30,39
DAPK2_HUMAN,0.552,0.75,0.484,1.0,0.097,-0.075,0.669685,8,31,39
ANLN_HUMAN,0.549,0.727,0.464,1.0,0.0,0.042,0.650883,11,28,39
BACH1_HUMAN,0.548,0.6,0.69,1.0,0.0,-0.035,0.664139,10,29,39
EED_HUMAN,0.548,0.3,0.862,1.0,0.069,0.109,0.664139,10,29,39
RECQ5_HUMAN,0.548,0.7,0.552,1.0,0.103,-0.082,0.664139,10,29,39
AL3B1_HUMAN,0.548,1.0,0.226,1.0,0.226,-0.415,0.694777,8,31,39
AAPK2_HUMAN,0.548,0.5,0.742,1.0,0.065,-0.119,0.694777,8,31,39
ATP7A_HUMAN,0.548,0.4,0.862,1.0,0.069,-0.207,0.664139,10,29,39
FBX38_HUMAN,0.548,1.0,0.3,1.0,0.3,0.182,0.676922,9,30,39
ZN618_HUMAN,0.545,0.5,0.724,1.0,0.034,0.123,0.687653,10,29,39
ABC3F_HUMAN,0.545,0.3,0.897,1.0,0.034,0.201,0.687653,10,29,39
MKRN1_HUMAN,0.545,0.7,0.552,1.0,0.034,-0.041,0.687653,10,29,39
TSSC4_HUMAN,0.545,0.7,0.552,1.0,0.069,-0.161,0.687653,10,29,39
KBTB2_HUMAN,0.544,0.889,0.333,1.0,0.0,0.04,0.701473,9,30,39
TBP_HUMAN,0.542,0.364,0.857,1.0,0.0,0.015,0.69645,11,28,39
CDK13_HUMAN,0.541,0.8,0.448,1.0,0.0,0.117,0.711473,10,29,39
STK11_HUMAN,0.541,0.5,0.759,1.0,0.0,-0.031,0.711473,10,29,39
DHRS1_HUMAN,0.541,0.8,0.414,1.0,0.034,0.125,0.711473,10,29,39
MDN1_HUMAN,0.541,0.5,0.655,1.0,0.0,0.004,0.711473,10,29,39
KCD15_HUMAN,0.538,0.4,0.759,1.0,0.138,-0.174,0.735578,10,29,39
ADEC1_HUMAN,0.537,0.333,0.933,1.0,0.033,-0.124,0.751497,9,30,39
GSTT2_HUMAN,0.537,0.556,0.8,1.0,0.067,-0.116,0.751497,9,30,39
DCAF5_HUMAN,0.537,0.333,0.867,1.0,0.1,-0.111,0.751497,9,30,39
ZC4H2_HUMAN,0.537,0.444,0.767,1.0,0.133,-0.172,0.751497,9,30,39
WNT5A_HUMAN,0.536,0.429,0.781,1.0,0.156,0.212,0.788374,7,32,39
QSOX2_HUMAN,0.536,0.364,0.893,1.0,0.071,-0.151,0.74314,11,28,39
CACL1_HUMAN,0.533,0.444,0.767,1.0,0.067,0.08,0.776921,9,30,39
PKHB2_HUMAN,0.532,0.5,0.677,1.0,0.129,-0.129,0.798142,8,31,39
FOXK2_HUMAN,0.531,0.4,0.828,1.0,0.0,0.181,0.784554,10,29,39
PEX7_HUMAN,0.53,0.889,0.333,1.0,0.067,-0.02,0.802587,9,30,39
YETS4_HUMAN,0.53,0.556,0.667,1.0,0.1,0.029,0.802587,9,30,39
GAN_HUMAN,0.528,0.2,1.0,1.0,0.103,0.191,0.80938,10,29,39
AP5Z1_HUMAN,0.526,0.444,0.833,1.0,0.0,-0.044,0.828468,9,30,39
LYSM1_HUMAN,0.526,0.444,0.767,1.0,0.1,0.022,0.828468,9,30,39
EPB42_HUMAN,0.524,0.6,0.586,1.0,0.069,-0.113,0.8344,10,29,39
ZBT21_HUMAN,0.524,0.6,0.621,1.0,0.0,0.034,0.8344,10,29,39
PHIPL_HUMAN,0.52,0.625,0.581,1.0,0.129,-0.115,0.878074,8,31,39
DDB2_HUMAN,0.519,0.778,0.367,1.0,0.0,0.041,0.880765,9,30,39
RUND1_HUMAN,0.519,0.333,0.867,1.0,0.1,-0.065,0.880765,9,30,39
DCA16_HUMAN,0.519,0.667,0.5,1.0,0.0,0.098,0.880765,9,30,39
ATX1L_HUMAN,0.517,0.3,0.862,1.0,0.069,-0.113,0.88492,10,29,39
JAG1_HUMAN,0.517,0.9,0.31,1.0,0.069,-0.266,0.88492,10,29,39
RN169_HUMAN,0.517,0.3,0.966,1.0,0.069,-0.05,0.88492,10,29,39
RAB19_HUMAN,0.516,1.0,0.387,1.0,0.387,-0.016,0.905029,8,31,39
NU155_HUMAN,0.515,1.0,0.2,1.0,0.2,0.165,0.907124,9,30,39
KLH14_HUMAN,0.515,0.778,0.433,1.0,0.033,0.178,0.907124,9,30,39
SZT2_HUMAN,0.514,0.6,0.586,1.0,0.034,-0.075,0.91037,10,29,39
ZN687_HUMAN,0.514,0.5,0.724,1.0,0.034,0.031,0.91037,10,29,39
WWTR1_HUMAN,0.514,1.0,0.138,1.0,0.138,0.18,0.91037,10,29,39
CS012_HUMAN,0.514,0.7,0.586,1.0,0.0,0.094,0.91037,10,29,39
GAS7_HUMAN,0.513,0.286,0.938,1.0,0.031,0.201,0.928739,7,32,39
ATG9A_HUMAN,0.513,0.182,1.0,1.0,0.0,-0.03,0.913018,11,28,39
FHI1A_HUMAN,0.511,0.556,0.6,1.0,0.0,-0.027,0.933586,9,30,39
MBLC1_HUMAN,0.507,0.9,0.31,1.0,0.207,0.006,0.961521,10,29,39
PGAM2_HUMAN,0.507,0.3,0.862,1.0,0.103,-0.092,0.961519,10,29,39
FBX42_HUMAN,0.507,0.333,0.9,1.0,0.0,0.024,0.960122,9,30,39
GIPC2_HUMAN,0.507,0.889,0.333,1.0,0.033,-0.042,0.960122,9,30,39
DC2I2_HUMAN,0.507,0.778,0.467,1.0,0.033,0.058,0.960122,9,30,39
NSE3_HUMAN,0.507,0.333,0.8,1.0,0.067,0.062,0.960122,9,30,39
MYO10_HUMAN,0.507,0.222,1.0,1.0,0.033,-0.138,0.960122,9,30,39
CETN3_HUMAN,0.504,0.889,0.3,1.0,0.167,0.025,0.986703,9,30,39
CPT2_HUMAN,0.504,0.556,0.667,1.0,0.033,0.124,0.986703,9,30,39
NCOA6_HUMAN,0.504,0.889,0.3,1.0,0.1,0.042,0.986703,9,30,39
MANS1_HUMAN,0.504,0.889,0.3,1.0,0.0,-0.056,0.986703,9,30,39
TNR12_HUMAN,0.504,0.778,0.5,1.0,0.0,-0.206,0.986703,9,30,39
SRCRL_HUMAN,0.503,0.6,0.621,1.0,0.0,-0.216,0.987169,10,29,39
ZN593_HUMAN,0.503,0.9,0.31,1.0,0.069,-0.023,0.987169,10,29,39
NSUN5_HUMAN,0.503,0.909,0.321,1.0,0.0,-0.07,0.98755,11,28,39
GEMI2_HUMAN,0.5,0.455,0.714,1.0,0.0,0.006,1.0,11,28,39
PRGR_HUMAN,0.5,0.167,1.0,1.0,0.152,0.245,1.0,6,33,39
MTHSD_HUMAN,0.5,1.0,0.103,1.0,0.103,0.078,1.0,10,29,39
S11IP_HUMAN,0.5,0.75,0.387,1.0,0.129,0.017,1.0,8,31,39
CCD97_HUMAN,0.5,1.0,0.276,1.0,0.276,0.03,1.0,10,29,39
LPIN3_HUMAN,0.5,0.444,0.733,1.0,0.067,0.137,1.0,9,30,39
SEM4A_HUMAN,0.5,0.875,0.29,1.0,0.097,-0.049,1.0,8,31,39
RPC5_HUMAN,0.5,0.7,0.483,1.0,0.0,0.175,1.0,10,29,39
RN141_HUMAN,0.802,0.857,0.677,1.0,0.419,0.471,0.011926,7,31,38
NFAC2_HUMAN,0.793,0.778,0.793,1.0,0.276,-0.582,0.009068,9,29,38
RFX3_HUMAN,0.754,1.0,0.429,1.0,0.429,-0.583,0.019436,10,28,38
ATAD1_HUMAN,0.739,1.0,0.448,1.0,0.448,0.603,0.033273,9,29,38
ABHGA_HUMAN,0.736,0.9,0.536,1.0,0.286,0.52,0.029908,10,28,38
SH3Y1_HUMAN,0.733,0.571,0.968,1.0,0.0,0.655,0.058596,7,31,38
ROGDI_HUMAN,0.733,0.625,0.833,1.0,0.267,0.539,0.04538,8,30,38
NDUBA_HUMAN,0.729,0.625,0.833,1.0,0.3,0.847,0.049649,8,30,38
NDUA5_HUMAN,0.729,0.625,0.767,1.0,0.333,0.733,0.049649,8,30,38
PGAM5_HUMAN,0.709,0.778,0.69,1.0,0.138,0.683,0.063726,9,29,38
ACTMP_HUMAN,0.708,0.875,0.6,1.0,0.433,0.468,0.076043,8,30,38
EFMT4_HUMAN,0.704,0.9,0.607,1.0,0.214,0.577,0.061074,10,28,38
HAUS8_HUMAN,0.701,1.0,0.552,1.0,0.552,0.506,0.074193,9,29,38
LPXN_HUMAN,0.697,0.667,0.724,1.0,0.241,-0.625,0.079931,9,29,38
PWP2A_HUMAN,0.693,0.667,0.759,1.0,0.276,-0.505,0.086024,9,29,38
ATPG_HUMAN,0.692,0.75,0.7,1.0,0.2,0.861,0.104148,8,30,38
TMX3_HUMAN,0.691,0.857,0.645,1.0,0.29,0.569,0.124511,7,31,38
BACE2_HUMAN,0.691,0.571,0.871,1.0,0.032,-0.464,0.124511,7,31,38
FOSL2_HUMAN,0.69,0.889,0.517,1.0,0.103,-0.485,0.092488,9,29,38
TMED3_HUMAN,0.69,0.778,0.69,1.0,0.138,0.692,0.092488,9,29,38
EMC1_HUMAN,0.689,0.7,0.679,1.0,0.143,0.538,0.081796,10,28,38
AT5F1_HUMAN,0.686,0.667,0.793,1.0,0.207,0.859,0.099335,9,29,38
UBAC2_HUMAN,0.686,0.444,0.897,1.0,0.207,0.534,0.099335,9,29,38
FXYD3_HUMAN,0.683,0.875,0.567,1.0,0.267,0.579,0.120869,8,30,38
K2C78_HUMAN,0.682,0.8,0.643,1.0,0.143,-0.551,0.094119,10,28,38
I13R1_HUMAN,0.682,1.0,0.448,1.0,0.448,-0.646,0.106582,9,29,38
KGP1_HUMAN,0.679,0.9,0.5,1.0,0.393,-0.647,0.100816,10,28,38
TPST1_HUMAN,0.671,0.75,0.733,1.0,0.0,0.233,0.149607,8,30,38
TFDP1_HUMAN,0.671,1.0,0.333,1.0,0.333,0.553,0.149607,8,30,38
KCTD9_HUMAN,0.671,0.75,0.7,1.0,0.067,0.369,0.149607,8,30,38
SPB4_HUMAN,0.67,0.455,0.926,1.0,0.111,-0.791,0.10754,11,27,38
CBX8_HUMAN,0.667,0.889,0.483,1.0,0.138,0.284,0.139834,9,29,38
ANXA8_HUMAN,0.664,1.0,0.387,1.0,0.387,0.605,0.191993,7,31,38
CASL_HUMAN,0.659,0.667,0.828,1.0,0.034,0.205,0.159209,9,29,38
ULK3_HUMAN,0.658,0.5,0.867,1.0,0.233,0.415,0.183044,8,30,38
SYTC2_HUMAN,0.654,0.8,0.643,1.0,0.321,-0.196,0.158876,10,28,38
TAF2_HUMAN,0.654,0.7,0.75,1.0,0.071,0.236,0.158876,10,28,38
MED6_HUMAN,0.65,0.875,0.467,1.0,0.267,0.456,0.208092,8,30,38
PTN7_HUMAN,0.646,0.833,0.531,1.0,0.312,0.374,0.278793,6,32,38
RN146_HUMAN,0.644,0.889,0.517,1.0,0.172,0.303,0.203943,9,29,38
KIF15_HUMAN,0.643,1.0,0.357,1.0,0.357,0.276,0.190395,10,28,38
PYGM_HUMAN,0.64,0.909,0.481,1.0,0.333,0.415,0.186947,11,27,38
ARID2_HUMAN,0.64,0.556,0.724,1.0,0.241,0.329,0.216435,9,29,38
SPT33_HUMAN,0.64,0.556,0.793,1.0,0.103,-0.56,0.216435,9,29,38
MYADM_HUMAN,0.639,0.6,0.75,1.0,0.071,-0.369,0.201863,10,28,38
DMA_HUMAN,0.636,0.857,0.516,1.0,0.355,-0.693,0.281661,7,31,38
TAB2_HUMAN,0.636,0.9,0.536,1.0,0.036,0.297,0.213826,10,28,38
KPCB_HUMAN,0.632,0.556,0.897,1.0,0.069,-0.431,0.243052,9,29,38
DSN1_HUMAN,0.632,0.9,0.5,1.0,0.107,0.19,0.226293,10,28,38
PRS23_HUMAN,0.629,1.0,0.333,1.0,0.333,-0.646,0.280821,8,30,38
TGS1_HUMAN,0.629,0.8,0.607,1.0,0.071,0.282,0.23927,10,28,38
FCG3B_HUMAN,0.625,0.875,0.467,1.0,0.267,-0.737,0.297142,8,30,38
BBS1_HUMAN,0.625,0.625,0.733,1.0,0.033,-0.226,0.297142,8,30,38
LRIG1_HUMAN,0.625,0.5,0.833,1.0,0.0,-0.268,0.297142,8,30,38
MB12B_HUMAN,0.625,0.778,0.552,1.0,0.069,-0.121,0.271889,9,29,38
TMCO4_HUMAN,0.621,0.444,0.862,1.0,0.138,0.161,0.287153,9,29,38
CDSN_HUMAN,0.617,0.375,0.933,1.0,0.2,-0.58,0.331567,8,30,38
CC115_HUMAN,0.617,0.556,0.793,1.0,0.103,0.161,0.302985,9,29,38
HBM_HUMAN,0.614,0.4,0.893,1.0,0.036,-0.498,0.296386,10,28,38
TTL_HUMAN,0.613,0.556,0.759,1.0,0.034,0.334,0.319388,9,29,38
NRK1_HUMAN,0.613,0.444,0.862,1.0,0.0,0.203,0.319388,9,29,38
CAN13_HUMAN,0.612,0.625,0.767,1.0,0.167,0.502,0.349668,8,30,38
ESS2_HUMAN,0.609,0.667,0.655,1.0,0.31,0.247,0.33636,9,29,38
RILP_HUMAN,0.608,0.375,0.933,1.0,0.0,-0.172,0.368362,8,30,38
CHRD_HUMAN,0.608,0.5,0.733,1.0,0.067,0.269,0.368362,8,30,38
RFIP5_HUMAN,0.606,0.455,0.963,1.0,0.0,-0.144,0.318378,11,27,38
MEN1_HUMAN,0.605,0.889,0.448,1.0,0.103,-0.168,0.353902,9,29,38
PIBF1_HUMAN,0.605,0.667,0.655,1.0,0.0,-0.17,0.353902,9,29,38
RC3H2_HUMAN,0.605,0.778,0.552,1.0,0.0,0.186,0.353902,9,29,38
KMT2D_HUMAN,0.604,0.9,0.357,1.0,0.143,0.269,0.344778,10,28,38
REEP3_HUMAN,0.604,0.5,0.821,1.0,0.071,0.295,0.344778,10,28,38
DAPK1_HUMAN,0.603,0.273,0.963,1.0,0.222,0.278,0.33424,11,27,38
CAH9_HUMAN,0.602,0.667,0.655,1.0,0.207,-0.608,0.372011,9,29,38
COBL_HUMAN,0.6,0.6,0.788,1.0,0.0,0.15,0.501177,5,33,38
ATP5L_HUMAN,0.6,0.6,0.75,1.0,0.036,0.57,0.361971,10,28,38
KMT2A_HUMAN,0.6,0.5,0.857,1.0,0.179,0.234,0.361971,10,28,38
PHLB3_HUMAN,0.6,0.5,0.833,1.0,0.033,-0.163,0.407492,8,30,38
UHRF1_HUMAN,0.6,1.0,0.321,1.0,0.321,0.265,0.361971,10,28,38
DOCK4_HUMAN,0.599,0.727,0.519,1.0,0.074,-0.192,0.350602,11,27,38
PKHG1_HUMAN,0.599,1.0,0.355,1.0,0.355,0.236,0.437533,7,31,38
PRELP_HUMAN,0.598,0.556,0.759,1.0,0.034,-0.311,0.390684,9,29,38
TNIP2_HUMAN,0.598,0.667,0.655,1.0,0.207,-0.205,0.390684,9,29,38
ADAT3_HUMAN,0.598,0.667,0.655,1.0,0.069,0.139,0.390684,9,29,38
NOL10_HUMAN,0.598,0.889,0.414,1.0,0.138,0.141,0.390684,9,29,38
SUZ12_HUMAN,0.596,0.5,0.714,1.0,0.107,0.346,0.379691,10,28,38
LENG8_HUMAN,0.594,0.667,0.655,1.0,0.0,0.012,0.409916,9,29,38
GULP1_HUMAN,0.594,0.714,0.613,1.0,0.032,0.345,0.459855,7,31,38
RELN_HUMAN,0.593,0.818,0.556,1.0,0.111,-0.196,0.384821,11,27,38
UBP46_HUMAN,0.592,0.875,0.533,1.0,0.0,0.156,0.448898,8,30,38
SEN54_HUMAN,0.592,0.75,0.633,1.0,0.0,0.039,0.448898,8,30,38
INT5_HUMAN,0.589,0.6,0.786,1.0,0.0,0.011,0.416696,10,28,38
NDEL1_HUMAN,0.589,0.8,0.464,1.0,0.25,-0.209,0.416696,10,28,38
RGAP1_HUMAN,0.589,0.5,0.857,1.0,0.107,-0.158,0.416696,10,28,38
ERBB4_HUMAN,0.588,0.75,0.533,1.0,0.033,0.118,0.470427,8,30,38
RIN1_HUMAN,0.587,0.625,0.733,1.0,0.067,0.359,0.470427,8,30,38
FGFP1_HUMAN,0.587,0.5,0.733,1.0,0.0,0.252,0.470427,8,30,38
P5I11_HUMAN,0.586,0.9,0.357,1.0,0.071,-0.311,0.435969,10,28,38
HIRA_HUMAN,0.586,0.667,0.69,1.0,0.069,-0.147,0.450026,9,29,38
RPA43_HUMAN,0.586,0.4,0.857,1.0,0.071,0.171,0.435969,10,28,38
SETX_HUMAN,0.586,0.667,0.621,1.0,0.0,-0.025,0.450026,9,29,38
RPA49_HUMAN,0.586,0.6,0.714,1.0,0.036,0.202,0.435969,10,28,38
ESR1_HUMAN,0.585,0.571,0.742,1.0,0.032,-0.206,0.506268,7,31,38
NFYA_HUMAN,0.582,0.9,0.464,1.0,0.0,-0.223,0.455747,10,28,38
KAZRN_HUMAN,0.582,0.333,0.897,1.0,0.0,0.302,0.470887,9,29,38
MZT2B_HUMAN,0.582,0.667,0.621,1.0,0.138,0.238,0.470887,9,29,38
ATG4A_HUMAN,0.582,0.6,0.75,1.0,0.0,0.002,0.455747,10,28,38
KDM2A_HUMAN,0.582,0.556,0.69,1.0,0.103,0.109,0.470887,9,29,38
ATP68_HUMAN,0.579,0.3,0.964,1.0,0.036,0.495,0.47602,10,28,38
MILK2_HUMAN,0.579,1.0,0.267,1.0,0.267,-0.423,0.515081,8,30,38
OSCAR_HUMAN,0.579,0.625,0.633,1.0,0.133,0.336,0.515081,8,30,38
KDM8_HUMAN,0.579,0.444,0.759,1.0,0.069,0.166,0.492271,9,29,38
RSPRY_HUMAN,0.579,0.7,0.607,1.0,0.071,-0.203,0.47602,10,28,38
TAOK2_HUMAN,0.579,0.778,0.552,1.0,0.172,0.139,0.492271,9,29,38
CACP_HUMAN,0.575,0.4,0.857,1.0,0.071,0.212,0.496778,10,28,38
LIMK2_HUMAN,0.575,0.875,0.367,1.0,0.133,0.119,0.538174,8,30,38
3BP2_HUMAN,0.575,0.444,0.828,1.0,0.138,0.259,0.514165,9,29,38
MFR1L_HUMAN,0.575,0.778,0.517,1.0,0.207,0.199,0.514165,9,29,38
ELP6_HUMAN,0.571,0.667,0.586,1.0,0.034,0.151,0.536555,9,29,38
NOL8_HUMAN,0.571,0.875,0.5,1.0,0.1,0.12,0.561752,8,30,38
SEPR_HUMAN,0.568,0.3,0.964,1.0,0.0,0.129,0.539698,10,28,38
ANKL2_HUMAN,0.568,0.4,0.857,1.0,0.036,0.144,0.539698,10,28,38
KIF2C_HUMAN,0.568,0.7,0.571,1.0,0.107,0.241,0.539698,10,28,38
PI51A_HUMAN,0.568,0.7,0.607,1.0,0.179,0.13,0.539698,10,28,38
KAP1_HUMAN,0.567,0.625,0.7,1.0,0.067,0.014,0.585802,8,30,38
TGFB2_HUMAN,0.567,1.0,0.379,1.0,0.379,-0.536,0.559425,9,29,38
BIRC1_HUMAN,0.567,0.429,0.839,1.0,0.097,-0.14,0.605656,7,31,38
RSBNL_HUMAN,0.567,0.667,0.655,1.0,0.0,0.036,0.559425,9,29,38
GRIN3_HUMAN,0.567,0.5,0.767,1.0,0.1,0.15,0.585802,8,30,38
RFIP4_HUMAN,0.567,1.0,0.333,1.0,0.333,0.144,0.585802,8,30,38
UBP13_HUMAN,0.567,0.778,0.483,1.0,0.0,0.291,0.559425,9,29,38
GLYG2_HUMAN,0.564,0.8,0.429,1.0,0.143,0.211,0.561834,10,28,38
BAP1_HUMAN,0.564,0.7,0.607,1.0,0.0,0.004,0.561834,10,28,38
TRIM5_HUMAN,0.564,1.0,0.214,1.0,0.214,0.112,0.561834,10,28,38
BPHL_HUMAN,0.563,0.667,0.69,1.0,0.0,0.096,0.582758,9,29,38
LEG7_HUMAN,0.562,0.273,0.926,1.0,0.074,-0.282,0.562343,11,27,38
TSR2_HUMAN,0.562,0.875,0.533,1.0,0.2,0.119,0.610296,8,30,38
FBX50_HUMAN,0.561,0.6,0.607,1.0,0.0,-0.197,0.5844,10,28,38
PRKX_HUMAN,0.559,0.889,0.414,1.0,0.069,-0.17,0.606535,9,29,38
DERM_HUMAN,0.559,0.778,0.483,1.0,0.069,-0.156,0.606535,9,29,38
LIRB2_HUMAN,0.559,0.222,1.0,1.0,0.172,-0.381,0.606535,9,29,38
NF2IP_HUMAN,0.557,1.0,0.393,1.0,0.393,0.065,0.607378,10,28,38
SBP2L_HUMAN,0.557,0.4,0.821,1.0,0.143,0.125,0.607378,10,28,38
TRRAP_HUMAN,0.557,0.6,0.714,1.0,0.071,0.123,0.607378,10,28,38
CNTN4_HUMAN,0.556,0.889,0.414,1.0,0.034,-0.09,0.630736,9,29,38
CPAP_HUMAN,0.556,0.556,0.724,1.0,0.103,0.039,0.630736,9,29,38
CAV1_HUMAN,0.554,0.5,0.7,1.0,0.2,-0.319,0.660545,8,30,38
TTC19_HUMAN,0.554,0.7,0.536,1.0,0.036,-0.024,0.630751,10,28,38
THAP4_HUMAN,0.554,0.875,0.4,1.0,0.233,-0.273,0.660545,8,30,38
GPX7_HUMAN,0.554,0.2,1.0,1.0,0.0,0.174,0.630751,10,28,38
CNTFR_HUMAN,0.552,0.667,0.621,1.0,0.034,0.051,0.65534,9,29,38
CDN1A_HUMAN,0.552,0.556,0.724,1.0,0.0,-0.112,0.65534,9,29,38
KDM4A_HUMAN,0.55,0.8,0.357,1.0,0.0,0.128,0.654499,10,28,38
JAK1_HUMAN,0.55,0.875,0.433,1.0,0.033,0.028,0.686251,8,30,38
CK052_HUMAN,0.55,1.0,0.233,1.0,0.233,-0.37,0.686251,8,30,38
TEP1_HUMAN,0.55,0.625,0.633,1.0,0.033,0.249,0.686251,8,30,38
BBS2_HUMAN,0.55,0.375,0.9,1.0,0.033,-0.097,0.686251,8,30,38
TRM13_HUMAN,0.55,0.7,0.5,1.0,0.0,-0.008,0.654499,10,28,38
DDX49_HUMAN,0.548,0.444,0.862,1.0,0.103,0.167,0.680324,9,29,38
GALT3_HUMAN,0.544,0.333,0.828,1.0,0.069,0.189,0.705664,9,29,38
FXL15_HUMAN,0.544,0.444,0.862,1.0,0.034,0.087,0.705664,9,29,38
FABPL_HUMAN,0.543,0.3,0.929,1.0,0.0,0.154,0.703039,10,28,38
DMD_HUMAN,0.543,0.7,0.607,1.0,0.036,-0.101,0.703039,10,28,38
SDK1_HUMAN,0.543,1.0,0.25,1.0,0.25,0.167,0.703039,10,28,38
CSKI2_HUMAN,0.542,0.909,0.37,1.0,0.074,-0.112,0.699316,11,27,38
F151B_HUMAN,0.54,1.0,0.31,1.0,0.31,-0.093,0.731335,9,29,38
TF3B_HUMAN,0.54,0.778,0.414,1.0,0.0,0.112,0.731335,9,29,38
PLD4_HUMAN,0.54,1.0,0.207,1.0,0.207,-0.142,0.731335,9,29,38
HV205_HUMAN,0.539,0.3,0.893,1.0,0.107,-0.238,0.727786,10,28,38
TBL3_HUMAN,0.539,0.7,0.571,1.0,0.0,-0.076,0.727786,10,28,38
FBX9_HUMAN,0.539,1.0,0.179,1.0,0.179,0.097,0.727786,10,28,38
