Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
WWTR1_HUMAN,0.568,0.639,0.667,1.0,0.111,-0.263,0.541817,36,9,45
FBX50_HUMAN,0.567,0.471,0.818,1.0,0.0,0.034,0.517596,34,11,45
EPB42_HUMAN,0.566,0.343,1.0,0.971,0.1,-0.274,0.539036,35,10,45
FBX42_HUMAN,0.566,0.6,0.7,1.0,0.1,-0.173,0.539036,35,10,45
YIPF5_HUMAN,0.566,0.429,0.8,1.0,0.0,0.114,0.539036,35,10,45
RAB19_HUMAN,0.564,0.385,0.833,1.0,0.167,0.434,0.636556,39,6,45
WNT5A_HUMAN,0.564,0.41,0.833,1.0,0.0,0.191,0.636556,39,6,45
PRAM_HUMAN,0.564,0.405,0.875,0.973,0.125,0.341,0.589604,37,8,45
KCTD1_HUMAN,0.562,0.583,0.667,1.0,0.222,-0.006,0.580047,36,9,45
VEZA_HUMAN,0.562,0.833,0.444,1.0,0.0,0.142,0.580047,36,9,45
MMPOS_HUMAN,0.559,0.75,0.556,1.0,0.0,-0.048,0.599624,36,9,45
RFIP5_HUMAN,0.559,0.412,0.818,1.0,0.091,-0.006,0.570154,34,11,45
TTF2_HUMAN,0.557,0.514,0.7,0.971,0.1,-0.013,0.594471,35,10,45
UBP46_HUMAN,0.556,0.25,1.0,1.0,0.0,-0.132,0.619495,36,9,45
RB12B_HUMAN,0.556,0.639,0.667,0.972,0.111,0.064,0.619495,36,9,45
RILP_HUMAN,0.554,0.486,0.7,0.971,0.2,0.157,0.613511,35,10,45
UIF_HUMAN,0.554,0.297,1.0,1.0,0.0,0.145,0.651497,37,8,45
DCC1_HUMAN,0.554,0.971,0.3,0.971,0.3,-0.213,0.613511,35,10,45
GEMI2_HUMAN,0.552,0.528,0.667,1.0,0.111,-0.111,0.639648,36,9,45
LIMK2_HUMAN,0.552,0.806,0.444,1.0,0.0,0.124,0.639648,36,9,45
KAZRN_HUMAN,0.552,0.917,0.333,1.0,0.222,0.138,0.639648,36,9,45
UBP13_HUMAN,0.552,1.0,0.333,1.0,0.333,-0.296,0.639648,36,9,45
HBM_HUMAN,0.551,0.8,0.5,1.0,0.0,-0.298,0.632816,35,10,45
DAPP1_HUMAN,0.551,0.676,0.625,1.0,0.0,0.074,0.672679,37,8,45
PRS23_HUMAN,0.549,0.306,1.0,0.972,0.111,0.406,0.66007,36,9,45
PPHLN_HUMAN,0.549,0.694,0.556,1.0,0.0,-0.075,0.66007,36,9,45
VAV3_HUMAN,0.549,0.833,0.444,0.972,0.222,0.135,0.66007,36,9,45
CRYAA_HUMAN,0.547,0.676,0.5,1.0,0.0,0.121,0.694115,37,8,45
AAPK2_HUMAN,0.546,0.306,1.0,1.0,0.0,-0.118,0.680749,36,9,45
CCD18_HUMAN,0.546,0.943,0.3,0.971,0.2,-0.212,0.672175,35,10,45
QCR2_HUMAN,0.544,0.432,0.75,0.973,0.125,-0.254,0.715788,37,8,45
MFSD6_HUMAN,0.544,0.297,0.875,1.0,0.125,0.264,0.715788,37,8,45
HTF4_HUMAN,0.544,0.676,0.625,1.0,0.125,-0.285,0.715788,37,8,45
MBD1_HUMAN,0.544,0.351,0.875,1.0,0.0,-0.006,0.715788,37,8,45
NARF_HUMAN,0.543,0.257,1.0,1.0,0.0,0.187,0.692206,35,10,45
TCAF2_HUMAN,0.54,0.429,0.8,1.0,0.1,-0.031,0.712454,35,10,45
NU155_HUMAN,0.54,0.343,0.8,1.0,0.1,-0.136,0.712454,35,10,45
DAPK2_HUMAN,0.538,0.342,0.857,1.0,0.0,0.134,0.771015,38,7,45
NF2IP_HUMAN,0.537,0.472,0.778,1.0,0.0,0.087,0.744186,36,9,45
TMX3_HUMAN,0.537,0.73,0.5,1.0,0.0,-0.063,0.759786,37,8,45
PASK_HUMAN,0.537,0.556,0.667,1.0,0.0,0.045,0.744186,36,9,45
CLPB_HUMAN,0.537,0.324,0.909,1.0,0.0,-0.109,0.721435,34,11,45
EXOS5_HUMAN,0.537,0.944,0.333,1.0,0.111,-0.136,0.744186,36,9,45
DCA16_HUMAN,0.537,0.639,0.556,1.0,0.0,-0.05,0.744186,36,9,45
NSUN5_HUMAN,0.534,1.0,0.3,1.0,0.3,-0.168,0.753551,35,10,45
ATP5L_HUMAN,0.531,0.771,0.4,1.0,0.0,0.048,0.774373,35,10,45
TAB2_HUMAN,0.529,0.4,0.9,1.0,0.0,-0.018,0.795358,35,10,45
DAPK3_HUMAN,0.528,0.417,0.778,1.0,0.0,-0.038,0.809408,36,9,45
CIZ1_HUMAN,0.528,0.972,0.222,0.972,0.222,-0.146,0.809408,36,9,45
SH3R1_HUMAN,0.527,0.676,0.5,1.0,0.0,0.097,0.827167,37,8,45
KCD15_HUMAN,0.527,0.853,0.364,1.0,0.182,-0.194,0.801892,34,11,45
HAUS3_HUMAN,0.526,0.886,0.3,1.0,0.1,-0.133,0.816493,35,10,45
AP5Z1_HUMAN,0.523,0.629,0.5,0.971,0.1,0.036,0.837762,35,10,45
KI16B_HUMAN,0.523,0.629,0.6,1.0,0.0,-0.114,0.837762,35,10,45
RIOK1_HUMAN,0.523,1.0,0.2,1.0,0.2,-0.202,0.837762,35,10,45
PHF23_HUMAN,0.523,0.743,0.5,1.0,0.0,-0.06,0.837762,35,10,45
RECQ5_HUMAN,0.52,0.946,0.25,0.973,0.125,0.098,0.872809,37,8,45
PIAS4_HUMAN,0.519,0.861,0.333,1.0,0.0,0.003,0.875983,36,9,45
SPN1_HUMAN,0.517,0.541,0.625,0.973,0.125,-0.046,0.895793,37,8,45
MYO10_HUMAN,0.517,0.487,0.833,1.0,0.0,0.112,0.90934,39,6,45
HM20B_HUMAN,0.517,0.714,0.5,1.0,0.2,-0.036,0.880642,35,10,45
S12A4_HUMAN,0.517,0.686,0.5,1.0,0.1,-0.053,0.880642,35,10,45
ORC5_HUMAN,0.515,0.778,0.556,1.0,0.0,-0.265,0.898396,36,9,45
ANS1B_HUMAN,0.514,0.829,0.3,0.971,0.1,0.068,0.902223,35,10,45
SH3Y1_HUMAN,0.514,0.622,0.5,1.0,0.0,-0.032,0.918863,37,8,45
NCOA6_HUMAN,0.509,0.722,0.556,1.0,0.0,0.031,0.943447,36,9,45
TRIM5_HUMAN,0.509,0.5,0.667,1.0,0.111,0.109,0.943447,36,9,45
GPX7_HUMAN,0.508,0.559,0.545,1.0,0.091,-0.042,0.947357,34,11,45
HDAC3_HUMAN,0.506,0.886,0.4,0.971,0.2,0.149,0.967335,35,10,45
EMSY_HUMAN,0.506,0.833,0.333,0.972,0.111,0.075,0.96605,36,9,45
MBLC1_HUMAN,0.503,0.629,0.5,1.0,0.0,0.073,0.989109,35,10,45
FABPL_HUMAN,0.503,0.529,0.636,1.0,0.091,-0.025,0.989464,34,11,45
ABL2_HUMAN,0.503,0.861,0.333,1.0,0.0,-0.013,0.98868,36,9,45
RB15B_HUMAN,0.503,0.811,0.375,1.0,0.0,0.046,0.98839,37,8,45
HM20A_HUMAN,0.503,0.972,0.333,0.972,0.333,-0.084,0.98868,36,9,45
BAZ1A_HUMAN,0.503,0.389,0.778,1.0,0.0,-0.003,0.98868,36,9,45
CEAM8_HUMAN,0.5,0.378,0.875,1.0,0.0,0.022,1.0,37,8,45
MGST2_HUMAN,0.851,0.657,1.0,0.971,0.444,1.132,0.001372,35,9,44
EFMT4_HUMAN,0.806,0.861,0.75,1.0,0.25,-0.91,0.005961,36,8,44
ANM7_HUMAN,0.788,0.794,0.8,1.0,0.3,-0.488,0.006323,34,10,44
EED_HUMAN,0.778,0.722,0.875,0.972,0.25,-0.642,0.013429,36,8,44
JAG1_HUMAN,0.776,0.649,0.857,1.0,0.143,1.04,0.020256,37,7,44
RPGR_HUMAN,0.757,0.528,1.0,0.972,0.125,0.709,0.023205,36,8,44
CYTN_HUMAN,0.752,0.686,0.889,1.0,0.0,1.812,0.02153,35,9,44
TMPS2_HUMAN,0.746,0.526,1.0,1.0,0.333,1.153,0.056278,38,6,44
FAT2_HUMAN,0.745,0.703,0.857,1.0,0.143,0.815,0.041374,37,7,44
CLUA1_HUMAN,0.74,0.771,0.667,0.971,0.222,0.584,0.029096,35,9,44
NOC4L_HUMAN,0.734,0.973,0.429,0.973,0.429,-0.626,0.052825,37,7,44
CAPS2_HUMAN,0.732,0.895,0.667,1.0,0.0,0.491,0.072017,38,6,44
SYTC2_HUMAN,0.73,0.771,0.778,1.0,0.111,0.528,0.036181,35,9,44
FXL17_HUMAN,0.727,0.943,0.556,0.971,0.333,0.452,0.038848,35,9,44
CC115_HUMAN,0.721,0.771,0.667,0.971,0.111,-0.418,0.044685,35,9,44
ANO6_HUMAN,0.712,0.794,0.6,0.971,0.3,0.533,0.045242,34,10,44
MIA40_HUMAN,0.712,0.722,0.75,0.972,0.125,-0.669,0.064893,36,8,44
FGFP1_HUMAN,0.71,0.378,1.0,1.0,0.286,1.507,0.083164,37,7,44
MAP9_HUMAN,0.708,0.857,0.556,0.971,0.222,0.714,0.058595,35,9,44
OX2G_HUMAN,0.702,0.605,0.833,1.0,0.167,0.865,0.121757,38,6,44
PRAF1_HUMAN,0.702,0.788,0.636,0.97,0.364,-0.665,0.047863,33,11,44
TGFB2_HUMAN,0.701,0.778,0.625,0.972,0.25,0.856,0.08006,36,8,44
CAV1_HUMAN,0.701,0.778,0.75,1.0,0.0,0.769,0.08006,36,8,44
TMCO4_HUMAN,0.699,0.757,0.714,1.0,0.143,-0.517,0.102658,37,7,44
CRBG3_HUMAN,0.698,0.543,0.889,0.971,0.333,0.381,0.071242,35,9,44
A4GAT_HUMAN,0.698,0.417,1.0,1.0,0.125,0.835,0.085685,36,8,44
I13R1_HUMAN,0.695,0.914,0.556,0.971,0.222,0.677,0.075925,35,9,44
NAB2_HUMAN,0.695,0.8,0.667,1.0,0.333,-0.705,0.075925,35,9,44
SAMN1_HUMAN,0.695,0.829,0.667,0.971,0.444,0.624,0.075925,35,9,44
MALD2_HUMAN,0.693,0.632,0.833,1.0,0.0,0.548,0.139772,38,6,44
BACE2_HUMAN,0.693,0.605,0.833,1.0,0.0,0.463,0.139772,38,6,44
TTC19_HUMAN,0.692,0.457,1.0,0.971,0.222,0.514,0.080856,35,9,44
MINY2_HUMAN,0.689,0.629,0.778,1.0,0.222,-0.555,0.086044,35,9,44
CHD9N_HUMAN,0.683,0.432,1.0,1.0,0.0,1.068,0.133791,37,7,44
PTPRU_HUMAN,0.683,0.486,1.0,1.0,0.0,0.367,0.133791,37,7,44
LRIG1_HUMAN,0.681,0.75,0.75,1.0,0.25,0.377,0.118511,36,8,44
PPBN_HUMAN,0.68,0.405,1.0,1.0,0.0,1.579,0.142559,37,7,44
UHRF1_HUMAN,0.677,0.75,0.75,0.972,0.125,-0.465,0.126079,36,8,44
NAKD2_HUMAN,0.675,0.848,0.545,1.0,0.0,-0.287,0.087721,33,11,44
DPOA2_HUMAN,0.674,0.667,0.75,1.0,0.125,-0.496,0.134002,36,8,44
FNDC1_HUMAN,0.67,0.75,0.625,0.972,0.25,0.471,0.142288,36,8,44
RSBNL_HUMAN,0.67,0.694,0.75,0.972,0.25,-0.384,0.142288,36,8,44
GNTK_HUMAN,0.668,0.432,1.0,1.0,0.0,0.395,0.171376,37,7,44
SUZ12_HUMAN,0.667,0.917,0.5,0.972,0.25,-0.502,0.150946,36,8,44
HV205_HUMAN,0.665,0.559,0.9,1.0,0.0,-0.393,0.12011,34,10,44
PKRI1_HUMAN,0.664,0.811,0.571,1.0,0.0,-0.346,0.181845,37,7,44
MPU1_HUMAN,0.662,0.618,0.7,1.0,0.3,0.308,0.126934,34,10,44
TAP2_HUMAN,0.659,0.412,1.0,1.0,0.2,0.521,0.134055,34,10,44
MIS12_HUMAN,0.657,0.914,0.444,1.0,0.0,-0.262,0.153958,35,9,44
RELN_HUMAN,0.656,0.706,0.7,1.0,0.0,0.513,0.141482,34,10,44
SLMAP_HUMAN,0.653,0.639,0.625,0.972,0.25,0.294,0.189428,36,8,44
MCCA_HUMAN,0.653,0.722,0.625,1.0,0.0,-0.429,0.189428,36,8,44
TRM13_HUMAN,0.653,0.588,0.8,0.971,0.2,0.273,0.149221,34,10,44
RN141_HUMAN,0.651,0.6,0.778,1.0,0.0,0.244,0.171469,35,9,44
DUSTY_HUMAN,0.65,0.529,0.8,1.0,0.0,-0.379,0.157279,34,10,44
MED16_HUMAN,0.648,0.914,0.444,1.0,0.333,-0.405,0.180765,35,9,44
SRGEF_HUMAN,0.646,0.444,0.875,1.0,0.25,0.371,0.211071,36,8,44
AP4B1_HUMAN,0.642,0.778,0.625,0.972,0.125,0.2,0.222511,36,8,44
SMBP2_HUMAN,0.641,0.382,1.0,1.0,0.1,-0.344,0.183431,34,10,44
FXYD3_HUMAN,0.641,0.865,0.571,1.0,0.286,0.533,0.254192,37,7,44
GGYF1_HUMAN,0.638,0.676,0.7,1.0,0.0,-0.075,0.192827,34,10,44
CDKAL_HUMAN,0.638,0.794,0.6,0.971,0.3,-0.397,0.192827,34,10,44
KCTD9_HUMAN,0.638,0.8,0.667,0.971,0.111,-0.295,0.210892,35,9,44
PAXI1_HUMAN,0.635,0.778,0.625,0.972,0.125,-0.268,0.246652,36,8,44
RBM7_HUMAN,0.635,0.829,0.444,1.0,0.222,0.433,0.2217,35,9,44
STAR5_HUMAN,0.629,0.514,0.857,0.973,0.286,0.297,0.296687,37,7,44
ULK3_HUMAN,0.628,0.667,0.75,1.0,0.0,0.14,0.272494,36,8,44
SG1D2_HUMAN,0.627,0.5,0.833,0.974,0.167,1.144,0.338629,38,6,44
MEN1_HUMAN,0.619,0.343,0.889,0.971,0.222,-0.248,0.281685,35,9,44
PDCD2_HUMAN,0.616,0.914,0.556,0.971,0.444,0.131,0.294894,35,9,44
KDM4A_HUMAN,0.615,0.944,0.5,0.972,0.375,-0.367,0.329332,36,8,44
ZDH20_HUMAN,0.615,0.806,0.5,1.0,0.0,0.212,0.329332,36,8,44
KIF2C_HUMAN,0.615,0.971,0.4,0.971,0.4,-0.545,0.280938,34,10,44
PRELP_HUMAN,0.614,0.757,0.571,1.0,0.0,0.446,0.359998,37,7,44
ARID2_HUMAN,0.611,0.944,0.5,0.972,0.375,-0.297,0.344616,36,8,44
ARH_HUMAN,0.61,0.743,0.667,1.0,0.0,-0.217,0.322539,35,9,44
INT5_HUMAN,0.61,0.943,0.444,1.0,0.222,0.125,0.322539,35,9,44
TF3B_HUMAN,0.608,0.833,0.5,1.0,0.125,-0.441,0.360326,36,8,44
NUF2_HUMAN,0.606,0.824,0.6,1.0,0.1,-0.351,0.320126,34,10,44
CENPF_HUMAN,0.603,0.794,0.5,0.971,0.1,-0.169,0.333947,34,10,44
CAN13_HUMAN,0.598,0.324,1.0,1.0,0.0,0.756,0.430785,37,7,44
SDCG8_HUMAN,0.597,0.686,0.556,1.0,0.0,0.178,0.382733,35,9,44
EMC1_HUMAN,0.597,0.559,0.7,0.971,0.1,-0.32,0.362727,34,10,44
KCRU_HUMAN,0.595,0.405,0.857,1.0,0.143,0.28,0.449611,37,7,44
LETM1_HUMAN,0.594,0.343,1.0,1.0,0.111,-0.288,0.398795,35,9,44
NDUBA_HUMAN,0.594,0.8,0.444,1.0,0.0,0.29,0.398795,35,9,44
NOL10_HUMAN,0.594,0.857,0.556,0.971,0.333,-0.318,0.398795,35,9,44
NFU1_HUMAN,0.592,0.576,0.727,1.0,0.091,-0.28,0.371093,33,11,44
DCLK1_HUMAN,0.59,0.788,0.455,1.0,0.091,-0.448,0.385765,33,11,44
DMD_HUMAN,0.587,0.886,0.444,1.0,0.222,0.258,0.432111,35,9,44
GPDM_HUMAN,0.587,0.629,0.667,0.971,0.111,0.301,0.432111,35,9,44
FBX38_HUMAN,0.587,0.405,0.857,1.0,0.143,-0.195,0.488567,37,7,44
SURF4_HUMAN,0.582,0.5,0.8,1.0,0.2,0.246,0.441209,34,10,44
CCNT2_HUMAN,0.58,0.361,0.875,0.972,0.25,-0.175,0.493548,36,8,44
RPC8_HUMAN,0.58,0.861,0.5,1.0,0.125,-0.164,0.50087,36,8,44
BAP1_HUMAN,0.579,0.971,0.4,0.971,0.4,0.184,0.457997,34,10,44
TTC28_HUMAN,0.579,0.441,0.8,1.0,0.1,-0.316,0.457997,34,10,44
TFE3_HUMAN,0.578,0.629,0.667,1.0,0.0,0.076,0.484991,35,9,44
THOC5_HUMAN,0.578,0.629,0.667,1.0,0.222,0.21,0.484991,35,9,44
SENP3_HUMAN,0.578,0.771,0.556,1.0,0.222,0.325,0.484991,35,9,44
GGT5_HUMAN,0.576,0.75,0.5,1.0,0.125,0.461,0.520199,36,8,44
KISHA_HUMAN,0.576,0.706,0.5,1.0,0.1,0.117,0.475139,34,10,44
REEP3_HUMAN,0.575,0.371,0.889,1.0,0.111,-0.232,0.503367,35,9,44
ZBT21_HUMAN,0.573,0.333,1.0,1.0,0.125,-0.248,0.539889,36,8,44
ANKL2_HUMAN,0.571,0.794,0.5,1.0,0.0,0.021,0.510454,34,10,44
THAP4_HUMAN,0.569,0.528,0.75,1.0,0.125,-0.261,0.559932,36,8,44
WASF1_HUMAN,0.565,0.5,0.8,1.0,0.1,-0.199,0.547094,34,10,44
TFDP1_HUMAN,0.562,0.75,0.5,0.972,0.125,-0.195,0.601024,36,8,44
SETX_HUMAN,0.562,0.629,0.667,1.0,0.0,-0.006,0.580388,35,9,44
RFIP4_HUMAN,0.56,0.405,0.857,1.0,0.0,0.118,0.637407,37,7,44
TNK1_HUMAN,0.559,0.194,1.0,1.0,0.0,0.132,0.622048,36,8,44
PGAM5_HUMAN,0.559,0.441,0.8,1.0,0.1,-0.233,0.584991,34,10,44
ELP6_HUMAN,0.556,0.657,0.667,0.971,0.111,0.04,0.620863,35,9,44
CSKI2_HUMAN,0.556,0.727,0.545,1.0,0.182,0.197,0.587765,33,11,44
SMAL1_HUMAN,0.556,0.886,0.444,0.971,0.333,0.16,0.620863,35,9,44
B3GA3_HUMAN,0.553,0.353,0.9,0.971,0.1,-0.164,0.624065,34,10,44
PPA5_HUMAN,0.552,0.811,0.429,1.0,0.143,-0.079,0.683042,37,7,44
S27A4_HUMAN,0.552,0.229,1.0,1.0,0.0,-0.102,0.641551,35,9,44
CNKR1_HUMAN,0.549,0.889,0.375,1.0,0.125,-0.129,0.686866,36,8,44
CXL16_HUMAN,0.549,0.333,0.875,0.972,0.125,0.218,0.686866,36,8,44
ORC3_HUMAN,0.549,0.886,0.444,1.0,0.0,-0.126,0.662521,35,9,44
DEN4B_HUMAN,0.546,0.771,0.444,1.0,0.0,-0.091,0.683758,35,9,44
TP4A1_HUMAN,0.546,0.486,0.778,1.0,0.0,-0.086,0.683758,35,9,44
CDR2L_HUMAN,0.544,0.912,0.3,0.971,0.2,-0.162,0.684683,34,10,44
MP2K5_HUMAN,0.543,0.914,0.333,0.971,0.111,-0.081,0.705249,35,9,44
ACTMP_HUMAN,0.543,0.543,0.778,1.0,0.0,-0.087,0.705249,35,9,44
ODR4_HUMAN,0.543,0.429,0.778,1.0,0.0,0.08,0.705249,35,9,44
ISCA2_HUMAN,0.543,0.771,0.444,1.0,0.0,-0.038,0.705249,35,9,44
MT21D_HUMAN,0.543,0.4,0.889,1.0,0.0,-0.103,0.705249,35,9,44
CRTC1_HUMAN,0.54,0.576,0.636,1.0,0.0,-0.118,0.704351,33,11,44
CNTN4_HUMAN,0.54,0.2,1.0,1.0,0.111,-0.214,0.726978,35,9,44
TIM44_HUMAN,0.538,0.647,0.6,0.971,0.1,0.011,0.726286,34,10,44
TAF6L_HUMAN,0.538,0.778,0.5,1.0,0.0,-0.028,0.753975,36,8,44
DC2I2_HUMAN,0.537,0.314,0.889,1.0,0.111,0.095,0.748928,35,9,44
CPAP_HUMAN,0.537,0.486,0.778,1.0,0.0,0.045,0.748928,35,9,44
DXO_HUMAN,0.535,0.735,0.5,1.0,0.1,-0.085,0.747404,34,10,44
NOL8_HUMAN,0.535,0.722,0.5,0.972,0.125,0.004,0.776777,36,8,44
CPT2_HUMAN,0.533,0.865,0.286,1.0,0.143,0.12,0.801754,37,7,44
AT5F1_HUMAN,0.533,0.686,0.556,1.0,0.0,-0.041,0.771084,35,9,44
BIRC1_HUMAN,0.533,0.914,0.222,0.971,0.111,-0.054,0.771084,35,9,44
ATAD1_HUMAN,0.533,0.629,0.556,0.971,0.111,0.045,0.771084,35,9,44
MFR1L_HUMAN,0.532,0.265,1.0,1.0,0.0,0.112,0.768713,34,10,44
IP6K1_HUMAN,0.531,0.5,0.75,1.0,0.0,-0.058,0.799765,36,8,44
RGAP1_HUMAN,0.531,0.806,0.5,1.0,0.0,-0.167,0.799765,36,8,44
MTAP2_HUMAN,0.53,0.714,0.556,1.0,0.0,0.069,0.793428,35,9,44
ATPG_HUMAN,0.53,0.286,0.889,1.0,0.0,-0.103,0.793428,35,9,44
RIN2_HUMAN,0.53,0.286,0.889,1.0,0.0,0.087,0.793428,35,9,44
RREB1_HUMAN,0.53,0.486,0.667,0.971,0.111,0.078,0.793428,35,9,44
PI51A_HUMAN,0.529,0.618,0.6,1.0,0.0,0.035,0.790198,34,10,44
TM10A_HUMAN,0.527,0.8,0.444,1.0,0.0,-0.012,0.815943,35,9,44
COX7C_HUMAN,0.524,0.389,0.75,0.972,0.125,0.045,0.846226,36,8,44
NAF1_HUMAN,0.524,0.694,0.625,1.0,0.125,0.005,0.846226,36,8,44
BCAR3_HUMAN,0.521,0.629,0.556,1.0,0.0,-0.083,0.861414,35,9,44
CR2_HUMAN,0.521,0.588,0.6,1.0,0.0,0.164,0.855554,34,10,44
ATPMK_HUMAN,0.521,0.286,0.889,1.0,0.111,0.108,0.861414,35,9,44
TEP1_HUMAN,0.521,0.583,0.625,1.0,0.0,-0.137,0.869662,36,8,44
MMP1_HUMAN,0.518,0.853,0.4,1.0,0.0,-0.073,0.877585,34,10,44
FXL15_HUMAN,0.518,0.941,0.2,0.971,0.1,0.075,0.877585,34,10,44
ANR45_HUMAN,0.517,0.833,0.375,1.0,0.0,-0.578,0.893208,36,8,44
KPCB_HUMAN,0.515,0.5,0.7,1.0,0.0,-0.03,0.899712,34,10,44
WDR20_HUMAN,0.515,0.559,0.6,1.0,0.0,0.004,0.899712,34,10,44
NOL9_HUMAN,0.514,0.889,0.375,0.972,0.25,-0.164,0.916845,36,8,44
RUND1_HUMAN,0.514,0.722,0.5,1.0,0.0,0.013,0.916845,36,8,44
CREL1_HUMAN,0.514,0.333,0.875,1.0,0.0,-0.006,0.916845,36,8,44
EPN3_HUMAN,0.514,0.629,0.556,1.0,0.111,-0.057,0.907349,35,9,44
MACD2_HUMAN,0.512,0.971,0.2,0.971,0.2,0.244,0.921917,34,10,44
SEPR_HUMAN,0.512,0.147,1.0,1.0,0.1,0.011,0.921917,34,10,44
TARB1_HUMAN,0.511,0.943,0.222,1.0,0.111,-0.135,0.930443,35,9,44
NFX1_HUMAN,0.508,0.171,1.0,1.0,0.111,-0.098,0.953596,35,9,44
R3GEF_HUMAN,0.508,0.4,0.889,1.0,0.0,-0.035,0.953596,35,9,44
ASPP1_HUMAN,0.508,0.371,0.889,1.0,0.0,-0.057,0.953596,35,9,44
PWP2A_HUMAN,0.507,0.389,0.75,1.0,0.0,0.028,0.964312,36,8,44
TBP_HUMAN,0.503,0.806,0.5,1.0,0.25,-0.135,0.9881,36,8,44
XDH_HUMAN,0.503,0.694,0.5,1.0,0.0,0.05,0.9881,36,8,44
DERM_HUMAN,0.502,0.6,0.556,1.0,0.0,0.074,1.0,35,9,44
SYTL4_HUMAN,0.897,0.861,0.857,1.0,0.286,1.051,0.000374,36,7,43
RBMX2_HUMAN,0.806,0.917,0.714,0.972,0.571,-0.795,0.00951,36,7,43
PHLB3_HUMAN,0.782,0.629,0.875,1.0,0.0,0.505,0.012177,35,8,43
NRK1_HUMAN,0.775,0.514,1.0,1.0,0.125,0.739,0.014809,35,8,43
UTP15_HUMAN,0.774,0.833,0.714,1.0,0.286,-0.79,0.021785,36,7,43
CCD92_HUMAN,0.758,0.912,0.667,1.0,0.222,0.47,0.019101,34,9,43
RFX3_HUMAN,0.755,0.941,0.556,0.971,0.444,0.636,0.020685,34,9,43
M21D2_HUMAN,0.739,1.0,0.455,1.0,0.455,-0.814,0.020113,32,11,43
T106B_HUMAN,0.725,0.4,1.0,1.0,0.25,-0.538,0.049774,35,8,43
ABC3A_HUMAN,0.719,0.875,0.636,1.0,0.364,-0.7,0.033222,32,11,43
GXLT1_HUMAN,0.712,0.758,0.7,1.0,0.1,-0.658,0.045718,33,10,43
HS904_HUMAN,0.706,0.647,0.778,0.971,0.222,-0.511,0.062058,34,9,43
MTSS2_HUMAN,0.703,0.382,1.0,1.0,0.222,0.6,0.066354,34,9,43
LDB1_HUMAN,0.696,0.8,0.625,1.0,0.25,-0.69,0.089218,35,8,43
CUL9_HUMAN,0.69,0.618,0.778,1.0,0.111,-0.417,0.086051,34,9,43
PPA6_HUMAN,0.688,0.697,0.7,1.0,0.1,0.557,0.077061,33,10,43
RSPRY_HUMAN,0.683,0.559,0.889,1.0,0.0,0.309,0.097539,34,9,43
TBL3_HUMAN,0.682,0.886,0.5,1.0,0.25,-0.773,0.116346,35,8,43
SIN3B_HUMAN,0.675,0.943,0.5,0.971,0.375,-0.528,0.132041,35,8,43
ANXA8_HUMAN,0.674,0.395,1.0,1.0,0.0,0.897,0.225866,38,5,43
RAB7L_HUMAN,0.673,0.455,1.0,0.97,0.2,-0.55,0.10432,33,10,43
DOC10_HUMAN,0.673,0.647,0.778,0.971,0.111,0.344,0.117036,34,9,43
SPRY3_HUMAN,0.671,0.771,0.625,1.0,0.125,-0.288,0.140454,35,8,43
PNMA1_HUMAN,0.67,0.824,0.667,1.0,0.222,-0.352,0.124175,34,9,43
MKNK1_HUMAN,0.668,0.4,1.0,1.0,0.0,-0.36,0.149255,35,8,43
TMED3_HUMAN,0.668,0.816,0.6,1.0,0.0,-0.583,0.240902,38,5,43
DMA_HUMAN,0.667,0.806,0.571,0.972,0.286,0.817,0.176062,36,7,43
PEX7_HUMAN,0.662,0.595,0.833,1.0,0.0,-0.297,0.219514,37,6,43
COBL_HUMAN,0.662,0.649,0.833,0.973,0.167,0.389,0.219514,37,6,43
SCEL_HUMAN,0.661,0.606,0.8,0.97,0.1,0.544,0.13123,33,10,43
F151B_HUMAN,0.661,0.971,0.375,0.971,0.375,0.472,0.168055,35,8,43
TPX2_HUMAN,0.66,0.824,0.556,0.971,0.222,-0.518,0.147639,34,9,43
ESR1_HUMAN,0.658,0.947,0.4,1.0,0.0,0.546,0.272918,38,5,43
MILK2_HUMAN,0.658,1.0,0.4,1.0,0.4,0.711,0.272918,38,5,43
NPRL3_HUMAN,0.655,0.917,0.429,1.0,0.143,-0.291,0.210314,36,7,43
RND3_HUMAN,0.654,0.941,0.444,0.971,0.333,0.383,0.165072,34,9,43
TAF2_HUMAN,0.65,0.829,0.625,1.0,0.25,-0.357,0.199359,35,8,43
DDB2_HUMAN,0.65,0.714,0.625,0.971,0.25,0.351,0.199359,35,8,43
SNRK_HUMAN,0.65,0.588,0.778,1.0,0.222,-0.344,0.174349,34,9,43
ST17B_HUMAN,0.647,0.706,0.667,1.0,0.111,0.253,0.184011,34,9,43
IT70A_HUMAN,0.646,0.371,1.0,0.971,0.25,0.394,0.210646,35,8,43
DDX49_HUMAN,0.646,0.886,0.625,0.971,0.5,-0.516,0.210646,35,8,43
ZN768_HUMAN,0.645,0.879,0.5,1.0,0.1,-0.474,0.172087,33,10,43
SUN2_HUMAN,0.644,0.5,0.889,1.0,0.0,0.381,0.194063,34,9,43
TGFI1_HUMAN,0.643,0.686,0.625,0.971,0.125,0.479,0.22237,35,8,43
