Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
ZTRF1_HUMAN,0.595,0.571,0.667,1.0,0.083,0.346,0.30474,14,36,50
SC61B_HUMAN,0.595,0.538,0.703,1.0,0.054,0.399,0.3196,13,37,50
MET2B_HUMAN,0.595,0.5,0.75,1.0,0.028,0.256,0.30474,14,36,50
POTEI_HUMAN,0.593,0.5,0.778,1.0,0.028,-0.339,0.315034,14,36,50
RNAS2_HUMAN,0.593,0.385,0.865,1.0,0.081,-0.556,0.330472,13,37,50
ARY1_HUMAN,0.593,0.308,0.919,1.0,0.108,-0.453,0.330472,13,37,50
HLTF_HUMAN,0.593,0.538,0.73,1.0,0.054,0.361,0.330472,13,37,50
EXT1_HUMAN,0.593,0.571,0.722,1.0,0.139,0.231,0.315034,14,36,50
KLH22_HUMAN,0.593,0.357,0.889,1.0,0.028,0.277,0.315034,14,36,50
NBEL1_HUMAN,0.593,0.615,0.73,1.0,0.027,-0.112,0.330472,13,37,50
ZNG1B_HUMAN,0.593,0.5,0.75,1.0,0.0,0.174,0.315034,14,36,50
VP13A_HUMAN,0.593,0.714,0.694,1.0,0.0,-0.012,0.315034,14,36,50
GPV_HUMAN,0.591,0.714,0.528,1.0,0.222,0.435,0.325554,14,36,50
ACOT1_HUMAN,0.591,0.357,0.917,1.0,0.0,0.303,0.325554,14,36,50
HDAC7_HUMAN,0.591,0.5,0.75,1.0,0.0,0.184,0.325554,14,36,50
SI1L1_HUMAN,0.59,0.923,0.378,1.0,0.081,-0.178,0.341581,13,37,50
AKAP1_HUMAN,0.59,0.308,0.919,1.0,0.081,-0.261,0.341581,13,37,50
HECD4_HUMAN,0.59,0.615,0.649,1.0,0.135,0.206,0.341581,13,37,50
C170B_HUMAN,0.59,0.846,0.351,1.0,0.108,-0.234,0.341581,13,37,50
MTA3_HUMAN,0.589,0.786,0.583,1.0,0.0,-0.135,0.3363,14,36,50
WDR89_HUMAN,0.588,1.0,0.263,1.0,0.263,0.25,0.369578,12,38,50
DHRS7_HUMAN,0.588,0.385,0.838,1.0,0.135,0.285,0.352926,13,37,50
ACBD5_HUMAN,0.586,0.75,0.5,1.0,0.026,-0.251,0.38182,12,38,50
PAR6B_HUMAN,0.586,0.833,0.447,1.0,0.105,0.365,0.38182,12,38,50
FERY3_HUMAN,0.586,0.615,0.676,1.0,0.162,0.178,0.364507,13,37,50
THS7A_HUMAN,0.586,0.75,0.474,1.0,0.132,-0.493,0.38182,12,38,50
PAI1_HUMAN,0.585,0.429,0.806,1.0,0.111,0.272,0.358468,14,36,50
B3A2_HUMAN,0.585,0.357,0.861,1.0,0.167,-0.281,0.358468,14,36,50
RPB11_HUMAN;RPB1C_HUMAN,0.585,0.429,0.889,1.0,0.083,-0.32,0.358468,14,36,50
NAV1_HUMAN,0.585,0.357,0.889,1.0,0.111,-0.224,0.358468,14,36,50
RING2_HUMAN,0.585,0.643,0.694,1.0,0.028,-0.035,0.358468,14,36,50
GFOD2_HUMAN,0.584,0.615,0.676,1.0,0.081,-0.178,0.376322,13,37,50
TM205_HUMAN,0.584,0.308,0.973,1.0,0.027,0.335,0.376322,13,37,50
BUD31_HUMAN,0.581,0.333,0.974,1.0,0.026,0.213,0.407038,12,38,50
RBMS2_HUMAN,0.581,0.714,0.5,1.0,0.028,-0.219,0.381533,14,36,50
TRM1L_HUMAN,0.58,0.308,0.865,1.0,0.162,0.275,0.400651,13,37,50
KI67_HUMAN,0.579,0.692,0.541,1.0,0.027,0.233,0.406867,13,37,50
ZFAN1_HUMAN,0.579,0.857,0.361,1.0,0.056,-0.215,0.3934,14,36,50
FMNL2_HUMAN,0.579,0.75,0.526,1.0,0.079,0.11,0.420011,12,38,50
SELO_HUMAN,0.579,0.571,0.639,1.0,0.111,-0.241,0.3934,14,36,50
JUND_HUMAN,0.578,0.846,0.432,1.0,0.162,0.189,0.413162,13,37,50
R4RL2_HUMAN,0.578,1.0,0.297,1.0,0.297,-0.54,0.413162,13,37,50
TAXB1_HUMAN,0.578,0.846,0.405,1.0,0.081,0.06,0.413162,13,37,50
PKHF2_HUMAN,0.578,0.462,0.784,1.0,0.027,-0.225,0.413162,13,37,50
CNO6L_HUMAN,0.577,0.5,0.861,1.0,0.028,-0.225,0.405487,14,36,50
RRP15_HUMAN,0.576,0.769,0.459,1.0,0.135,0.247,0.425902,13,37,50
MTA1_HUMAN,0.575,0.357,0.917,1.0,0.0,0.251,0.417794,14,36,50
TM109_HUMAN,0.575,0.5,0.763,1.0,0.105,0.355,0.446675,12,38,50
RCOR3_HUMAN,0.575,0.571,0.722,1.0,0.0,-0.169,0.417794,14,36,50
BLT3B_HUMAN,0.574,0.462,0.865,1.0,0.135,0.252,0.438867,13,37,50
T2EA_HUMAN,0.574,0.538,0.838,1.0,0.0,0.103,0.438867,13,37,50
TCPR1_HUMAN,0.574,0.538,0.703,1.0,0.054,-0.081,0.438867,13,37,50
MENT_HUMAN,0.573,0.5,0.778,1.0,0.028,0.291,0.430318,14,36,50
TLS1_HUMAN,0.573,0.429,0.778,1.0,0.056,-0.171,0.430318,14,36,50
LBH_HUMAN,0.572,0.538,0.649,1.0,0.162,0.302,0.452057,13,37,50
DMKN_HUMAN,0.571,0.929,0.306,1.0,0.222,-0.293,0.443057,14,36,50
RGPA1_HUMAN,0.57,0.385,0.919,1.0,0.054,0.138,0.465468,13,37,50
JMJD6_HUMAN,0.569,0.429,0.778,1.0,0.028,0.133,0.456009,14,36,50
SRXN1_HUMAN,0.569,0.786,0.472,1.0,0.167,-0.262,0.456009,14,36,50
IKKA_HUMAN,0.568,0.385,0.865,1.0,0.0,0.002,0.479097,13,37,50
TUT7_HUMAN,0.568,0.538,0.649,1.0,0.081,-0.153,0.479097,13,37,50
SEH1_HUMAN,0.568,0.615,0.703,1.0,0.054,0.117,0.479097,13,37,50
CC126_HUMAN,0.568,0.833,0.421,1.0,0.105,-0.278,0.48842,12,38,50
PK3CA_HUMAN,0.567,0.357,0.972,1.0,0.0,0.134,0.469172,14,36,50
AN13D_HUMAN,0.567,0.429,0.833,1.0,0.0,-0.125,0.469172,14,36,50
3BP5L_HUMAN,0.567,0.5,0.694,1.0,0.167,-0.166,0.469172,14,36,50
PHF5A_HUMAN,0.567,0.571,0.722,1.0,0.0,-0.12,0.469172,14,36,50
DEN1A_HUMAN,0.566,0.5,0.789,1.0,0.184,-0.2,0.502789,12,38,50
PKHG3_HUMAN,0.565,0.769,0.514,1.0,0.027,-0.047,0.492942,13,37,50
TRAD1_HUMAN,0.565,0.538,0.676,1.0,0.0,0.047,0.492942,13,37,50
MYCB2_HUMAN,0.565,0.231,1.0,1.0,0.162,0.219,0.492942,13,37,50
UB2G2_HUMAN,0.565,0.692,0.514,1.0,0.135,-0.101,0.492942,13,37,50
MK07_HUMAN,0.565,0.462,0.757,1.0,0.054,0.176,0.492942,13,37,50
APC1_HUMAN,0.565,0.571,0.667,1.0,0.028,-0.143,0.482542,14,36,50
LMCD1_HUMAN,0.565,0.571,0.639,1.0,0.111,-0.326,0.482542,14,36,50
ZNFX1_HUMAN,0.565,0.857,0.333,1.0,0.056,0.142,0.482542,14,36,50
TIF1A_HUMAN,0.563,0.385,0.838,1.0,0.054,0.164,0.506997,13,37,50
PHF14_HUMAN,0.563,0.385,0.865,1.0,0.108,-0.179,0.506997,13,37,50
SGPL1_HUMAN,0.563,1.0,0.243,1.0,0.243,-0.135,0.506997,13,37,50
CDC16_HUMAN,0.563,0.5,0.778,1.0,0.028,-0.177,0.496116,14,36,50
SETB1_HUMAN,0.563,0.615,0.595,1.0,0.0,0.031,0.506997,13,37,50
P4K2A_HUMAN,0.563,0.357,0.917,1.0,0.0,-0.15,0.496116,14,36,50
DOHH_HUMAN,0.563,0.846,0.459,1.0,0.135,0.13,0.506997,13,37,50
MED23_HUMAN,0.563,0.214,0.972,1.0,0.139,0.191,0.496116,14,36,50
ERCC1_HUMAN,0.562,0.5,0.778,1.0,0.0,0.036,0.509891,14,36,50
L2GL1_HUMAN,0.562,0.429,0.778,1.0,0.028,0.239,0.509891,14,36,50
DUS2_HUMAN,0.562,0.5,0.75,1.0,0.0,-0.156,0.509891,14,36,50
SBNO1_HUMAN,0.561,0.308,0.973,1.0,0.081,0.245,0.521261,13,37,50
RBM5_HUMAN,0.561,0.769,0.432,1.0,0.0,-0.012,0.521261,13,37,50
RRS1_HUMAN,0.561,0.538,0.784,1.0,0.0,-0.212,0.521261,13,37,50
RTKN_HUMAN,0.561,0.308,0.946,1.0,0.135,0.261,0.521261,13,37,50
SH3B4_HUMAN,0.561,0.833,0.474,1.0,0.079,-0.113,0.532183,12,38,50
PLS1_HUMAN,0.559,0.769,0.432,1.0,0.027,-0.188,0.535728,13,37,50
CNN1_HUMAN,0.559,0.462,0.865,1.0,0.054,-0.283,0.535728,13,37,50
COA6_HUMAN,0.559,0.846,0.432,1.0,0.108,0.268,0.535728,13,37,50
TPC13_HUMAN,0.558,0.643,0.639,1.0,0.0,-0.043,0.538031,14,36,50
ZNRD2_HUMAN,0.558,0.357,0.806,1.0,0.056,0.088,0.538031,14,36,50
SAC1_HUMAN,0.558,0.571,0.611,1.0,0.056,0.175,0.538031,14,36,50
PHAF1_HUMAN,0.557,1.0,0.189,1.0,0.189,0.246,0.550395,13,37,50
BIRC2_HUMAN,0.556,0.214,0.972,1.0,0.056,-0.134,0.552387,14,36,50
VPP1_HUMAN,0.556,0.429,0.75,1.0,0.0,0.121,0.552387,14,36,50
WRIP1_HUMAN,0.556,0.571,0.639,1.0,0.0,0.25,0.552387,14,36,50
GPDA_HUMAN,0.555,0.923,0.297,1.0,0.0,-0.112,0.565257,13,37,50
CD81_HUMAN,0.555,0.923,0.297,1.0,0.027,-0.135,0.565257,13,37,50
STXB1_HUMAN,0.555,0.462,0.73,1.0,0.054,0.199,0.565257,13,37,50
PTK6_HUMAN,0.555,0.769,0.432,1.0,0.081,0.202,0.565257,13,37,50
INT11_HUMAN,0.555,0.385,0.811,1.0,0.0,-0.112,0.565257,13,37,50
ASCC3_HUMAN,0.555,0.538,0.703,1.0,0.0,0.067,0.565247,13,37,50
DDX27_HUMAN,0.555,0.308,0.946,1.0,0.108,0.254,0.565257,13,37,50
SDA1_HUMAN,0.555,0.385,0.892,1.0,0.0,0.054,0.565257,13,37,50
BOLA1_HUMAN,0.555,0.75,0.526,1.0,0.211,-0.198,0.577848,12,38,50
CP20A_HUMAN,0.554,0.929,0.25,1.0,0.083,-0.128,0.566929,14,36,50
MSI1H_HUMAN,0.553,0.385,0.811,1.0,0.054,0.088,0.580309,13,37,50
FBLN4_HUMAN,0.553,0.462,0.784,1.0,0.0,0.111,0.580309,13,37,50
YPEL5_HUMAN,0.553,1.0,0.216,1.0,0.216,0.262,0.580309,13,37,50
PUM3_HUMAN,0.553,0.231,1.0,1.0,0.108,0.29,0.580309,13,37,50
TB22B_HUMAN,0.553,1.0,0.189,1.0,0.189,0.178,0.580309,13,37,50
LAP2B_HUMAN,0.552,0.357,0.861,1.0,0.0,0.188,0.581652,14,36,50
MAX_HUMAN,0.551,0.385,0.838,1.0,0.0,0.104,0.595546,13,37,50
MSL1_HUMAN,0.551,0.308,0.892,1.0,0.0,-0.008,0.595546,13,37,50
NR2CA_HUMAN,0.551,0.615,0.649,1.0,0.162,-0.064,0.595546,13,37,50
PHF3_HUMAN,0.551,0.385,0.865,1.0,0.0,0.004,0.595546,13,37,50
CACO1_HUMAN,0.55,0.214,1.0,1.0,0.111,0.201,0.596551,14,36,50
NBL1_HUMAN,0.549,0.846,0.405,1.0,0.027,-0.338,0.610963,13,37,50
SP3_HUMAN,0.549,0.538,0.676,1.0,0.0,0.142,0.610963,13,37,50
GABP1_HUMAN,0.549,0.462,0.73,1.0,0.054,-0.117,0.610963,13,37,50
LIMC1_HUMAN,0.549,0.846,0.378,1.0,0.135,0.099,0.610963,13,37,50
ECHA_HUMAN,0.548,0.286,0.944,1.0,0.056,0.337,0.611622,14,36,50
CDC23_HUMAN,0.548,0.286,0.861,1.0,0.028,-0.135,0.611622,14,36,50
NAAA_HUMAN,0.547,1.0,0.189,1.0,0.189,-0.135,0.626555,13,37,50
SAAL1_HUMAN,0.547,0.692,0.514,1.0,0.0,0.08,0.626555,13,37,50
EPG5_HUMAN,0.547,1.0,0.216,1.0,0.216,0.206,0.626555,13,37,50
CF410_HUMAN,0.546,0.583,0.658,1.0,0.0,-0.027,0.641453,12,38,50
ACSL3_HUMAN,0.545,1.0,0.189,1.0,0.189,0.23,0.642315,13,37,50
CHD3_HUMAN,0.545,0.538,0.811,1.0,0.0,0.065,0.642315,13,37,50
PPIL2_HUMAN,0.545,0.231,1.0,1.0,0.027,0.321,0.642315,13,37,50
TANC1_HUMAN,0.545,0.923,0.27,1.0,0.054,-0.119,0.642307,13,37,50
PHLP_HUMAN,0.544,0.571,0.583,1.0,0.111,-0.082,0.642257,14,36,50
ZMAT2_HUMAN,0.544,0.214,0.972,1.0,0.028,-0.165,0.642257,14,36,50
AQR_HUMAN,0.543,0.231,0.973,1.0,0.108,0.314,0.658238,13,37,50
PLXA2_HUMAN,0.543,0.692,0.541,1.0,0.027,0.049,0.658238,13,37,50
NF1_HUMAN,0.543,0.769,0.405,1.0,0.0,0.113,0.658238,13,37,50
VWA1_HUMAN,0.543,0.231,0.973,1.0,0.027,-0.258,0.658238,13,37,50
HSDL2_HUMAN,0.543,0.769,0.378,1.0,0.135,0.133,0.658238,13,37,50
PR38A_HUMAN,0.543,0.231,0.946,1.0,0.0,0.18,0.658238,13,37,50
RIFK_HUMAN,0.543,0.769,0.432,1.0,0.162,-0.119,0.658238,13,37,50
OSBL3_HUMAN,0.543,0.692,0.486,1.0,0.0,0.075,0.658238,13,37,50
NPS3A_HUMAN,0.543,0.615,0.568,1.0,0.0,-0.106,0.658238,13,37,50
BRD2_HUMAN,0.542,0.25,0.974,1.0,0.026,0.165,0.674312,12,38,50
MFAP1_HUMAN,0.542,0.5,0.722,1.0,0.0,-0.059,0.65781,14,36,50
HDAC4_HUMAN,0.542,0.643,0.528,1.0,0.056,0.08,0.65781,14,36,50
LARP4_HUMAN,0.542,0.429,0.833,1.0,0.0,-0.118,0.65781,14,36,50
MYOC_HUMAN,0.542,0.643,0.5,1.0,0.111,-0.107,0.65781,14,36,50
BNIP2_HUMAN,0.541,0.385,0.892,1.0,0.027,-0.126,0.674318,13,37,50
STX5_HUMAN,0.541,0.385,0.811,1.0,0.054,-0.075,0.674318,13,37,50
RPRD2_HUMAN,0.541,0.462,0.703,1.0,0.027,-0.022,0.674318,13,37,50
HTR5A_HUMAN,0.541,0.769,0.432,1.0,0.108,-0.059,0.674318,13,37,50
ELP5_HUMAN,0.541,0.692,0.486,1.0,0.0,-0.1,0.674318,13,37,50
KIFA3_HUMAN,0.541,0.385,0.838,1.0,0.0,0.025,0.674318,13,37,50
EBP2_HUMAN,0.541,0.462,0.919,1.0,0.027,-0.118,0.674318,13,37,50
FHR3_HUMAN,0.54,0.786,0.444,1.0,0.194,0.215,0.673505,14,36,50
SMCA2_HUMAN,0.539,0.417,0.868,1.0,0.026,-0.193,0.690976,12,38,50
TRI38_HUMAN,0.538,0.385,0.784,1.0,0.135,0.146,0.690547,13,37,50
RPGF1_HUMAN,0.538,0.692,0.514,1.0,0.0,-0.035,0.690547,13,37,50
ANM9_HUMAN,0.538,0.5,0.639,1.0,0.0,0.07,0.689359,14,36,50
BRX1_HUMAN,0.538,0.308,0.892,1.0,0.081,0.158,0.690547,13,37,50
SAT2_HUMAN,0.538,0.538,0.676,1.0,0.081,-0.19,0.690547,13,37,50
CSK22_HUMAN,0.536,0.769,0.459,1.0,0.0,0.015,0.706921,13,37,50
F263_HUMAN,0.536,0.538,0.676,1.0,0.054,-0.111,0.706921,13,37,50
SMUG1_HUMAN,0.536,0.769,0.405,1.0,0.108,0.094,0.706921,13,37,50
RSRC2_HUMAN,0.536,0.714,0.472,1.0,0.0,0.032,0.705342,14,36,50
THOC6_HUMAN,0.536,0.615,0.595,1.0,0.027,-0.028,0.706921,13,37,50
BCL7C_HUMAN,0.536,0.786,0.472,1.0,0.028,0.058,0.705342,14,36,50
MBB1A_HUMAN,0.536,0.308,0.946,1.0,0.081,0.214,0.706921,13,37,50
CUED2_HUMAN,0.536,0.929,0.194,1.0,0.083,-0.18,0.705342,14,36,50
NB5R1_HUMAN,0.536,0.692,0.541,1.0,0.054,-0.184,0.706921,13,37,50
FAN_HUMAN,0.535,0.917,0.316,1.0,0.211,0.164,0.72477,12,38,50
NEDD4_HUMAN,0.534,0.786,0.472,1.0,0.0,-0.031,0.721457,14,36,50
UBP48_HUMAN,0.534,0.286,1.0,1.0,0.028,0.188,0.721457,14,36,50
PRSR2_HUMAN,0.534,0.231,0.919,1.0,0.081,-0.142,0.723431,13,37,50
PEBP4_HUMAN,0.534,1.0,0.243,1.0,0.243,-0.049,0.723431,13,37,50
RPP25_HUMAN,0.534,0.923,0.27,1.0,0.0,-0.162,0.723431,13,37,50
MTRR_HUMAN,0.534,0.643,0.611,1.0,0.0,0.05,0.721457,14,36,50
MI4GD_HUMAN,0.532,0.923,0.189,1.0,0.108,-0.125,0.74007,13,37,50
MAST4_HUMAN,0.532,0.5,0.778,1.0,0.028,-0.157,0.737697,14,36,50
NDUV2_HUMAN,0.532,0.462,0.838,1.0,0.054,0.016,0.74007,13,37,50
PSF3_HUMAN,0.532,0.286,0.889,1.0,0.056,0.132,0.737697,14,36,50
PLAK2_HUMAN,0.532,0.786,0.361,1.0,0.111,-0.061,0.737697,14,36,50
ERIC5_HUMAN,0.53,0.462,0.676,1.0,0.135,-0.261,0.756833,13,37,50
UBAP1_HUMAN,0.529,1.0,0.184,1.0,0.184,-0.101,0.776453,12,38,50
K0513_HUMAN,0.528,0.538,0.703,1.0,0.0,0.101,0.77371,13,37,50
FCSD2_HUMAN,0.528,0.385,0.865,1.0,0.0,0.001,0.77371,13,37,50
MYL3_HUMAN,0.528,0.357,0.806,1.0,0.056,-0.237,0.770522,14,36,50
H2AX_HUMAN,0.528,1.0,0.189,1.0,0.189,-0.131,0.77371,13,37,50
CTR9_HUMAN,0.528,0.357,0.889,1.0,0.0,0.011,0.770522,14,36,50
PATL1_HUMAN,0.528,0.538,0.703,1.0,0.0,0.044,0.77371,13,37,50
INT12_HUMAN,0.528,0.385,0.838,1.0,0.027,-0.128,0.77371,13,37,50
SNX8_HUMAN,0.528,0.786,0.444,1.0,0.167,0.208,0.770522,14,36,50
UBR5_HUMAN,0.526,0.214,1.0,1.0,0.0,0.053,0.787095,14,36,50
WIZ_HUMAN,0.526,0.571,0.778,1.0,0.028,-0.08,0.787095,14,36,50
CD11B_HUMAN,0.526,0.385,0.838,1.0,0.0,0.011,0.790695,13,37,50
EFNB2_HUMAN,0.526,0.385,0.784,1.0,0.108,-0.254,0.790695,13,37,50
PAN2_HUMAN,0.526,0.286,0.861,1.0,0.056,0.089,0.787095,14,36,50
PXK_HUMAN,0.526,0.308,0.946,1.0,0.054,-0.084,0.790695,13,37,50
ZC3C1_HUMAN,0.526,0.308,0.892,1.0,0.081,0.158,0.790695,13,37,50
TTC5_HUMAN,0.526,0.5,0.722,1.0,0.056,0.125,0.787095,14,36,50
THY1_HUMAN,0.524,0.154,1.0,1.0,0.081,-0.192,0.80778,13,37,50
TF2B_HUMAN,0.524,1.0,0.243,1.0,0.243,0.154,0.80778,13,37,50
CRTC2_HUMAN,0.524,0.923,0.27,1.0,0.108,-0.001,0.80778,13,37,50
ES8L1_HUMAN,0.524,0.75,0.447,1.0,0.053,-0.16,0.811483,12,38,50
F118B_HUMAN,0.524,0.923,0.216,1.0,0.135,-0.004,0.80778,13,37,50
AKAP8_HUMAN,0.522,0.429,0.889,1.0,0.028,0.009,0.820524,14,36,50
SLU7_HUMAN,0.522,0.583,0.632,1.0,0.0,-0.116,0.829145,12,38,50
TT39B_HUMAN,0.522,0.833,0.395,1.0,0.211,0.173,0.829145,12,38,50
GOLM2_HUMAN,0.522,0.571,0.611,1.0,0.083,-0.073,0.820524,14,36,50
SMRCD_HUMAN,0.522,0.231,0.973,1.0,0.081,0.133,0.824957,13,37,50
WDR7_HUMAN,0.522,0.5,0.667,1.0,0.028,-0.031,0.820524,14,36,50
RHG21_HUMAN,0.52,0.769,0.432,1.0,0.081,0.046,0.842219,13,37,50
PAG15_HUMAN,0.52,0.615,0.595,1.0,0.027,-0.012,0.842219,13,37,50
RPC2_HUMAN,0.52,0.643,0.5,1.0,0.0,0.126,0.837365,14,36,50
EXC6B_HUMAN,0.52,0.846,0.324,1.0,0.135,0.038,0.842219,13,37,50
TIM8B_HUMAN,0.52,0.231,0.892,1.0,0.081,0.172,0.842219,13,37,50
ERBB2_HUMAN,0.518,1.0,0.135,1.0,0.135,0.33,0.859553,13,37,50
SELW_HUMAN,0.518,0.143,1.0,1.0,0.0,-0.055,0.854282,14,36,50
TF3C1_HUMAN,0.518,0.385,0.946,1.0,0.108,0.142,0.859556,13,37,50
LSAMP_HUMAN,0.518,0.231,0.946,1.0,0.135,-0.243,0.859556,13,37,50
COX17_HUMAN,0.518,0.692,0.459,1.0,0.0,-0.03,0.859556,13,37,50
MCFD2_HUMAN,0.518,0.929,0.25,1.0,0.056,0.023,0.854282,14,36,50
DDX54_HUMAN,0.518,0.462,0.838,1.0,0.054,-0.028,0.859556,13,37,50
EHMT2_HUMAN,0.518,0.286,0.861,1.0,0.0,-0.013,0.854282,14,36,50
SYF1_HUMAN,0.518,0.538,0.703,1.0,0.0,0.114,0.859556,13,37,50
KPB1_HUMAN,0.516,0.923,0.297,1.0,0.108,0.096,0.876962,13,37,50
GNAI1_HUMAN,0.516,0.5,0.667,1.0,0.028,0.041,0.871266,14,36,50
UBR3_HUMAN,0.516,0.929,0.222,1.0,0.056,0.036,0.871266,14,36,50
KTI12_HUMAN,0.516,0.429,0.75,1.0,0.0,-0.01,0.871266,14,36,50
PUS3_HUMAN,0.516,0.462,0.757,1.0,0.0,0.021,0.876962,13,37,50
CEP97_HUMAN,0.515,0.667,0.526,1.0,0.026,0.013,0.882618,12,38,50
U119B_HUMAN,0.514,0.923,0.216,1.0,0.081,-0.076,0.894427,13,37,50
AL1L1_HUMAN,0.514,0.357,0.778,1.0,0.028,-0.161,0.888309,14,36,50
GRL1A_HUMAN,0.514,1.0,0.216,1.0,0.216,0.055,0.894427,13,37,50
FCSD1_HUMAN,0.514,0.769,0.351,1.0,0.027,-0.02,0.894427,13,37,50
CHSTE_HUMAN,0.514,0.357,0.778,1.0,0.083,-0.096,0.888309,14,36,50
ARH40_HUMAN,0.514,0.857,0.361,1.0,0.0,0.021,0.888309,14,36,50
MOB3A_HUMAN,0.514,0.357,0.917,1.0,0.0,-0.237,0.888309,14,36,50
SCMC1_HUMAN,0.512,0.214,0.972,1.0,0.139,0.205,0.905404,14,36,50
EXOS4_HUMAN,0.512,0.429,0.917,1.0,0.0,0.049,0.905404,14,36,50
TF3C4_HUMAN,0.512,0.429,0.917,1.0,0.028,0.043,0.905404,14,36,50
TLE5_HUMAN,0.511,0.833,0.316,1.0,0.026,0.041,0.918582,12,38,50
TRAF2_HUMAN,0.511,0.615,0.541,1.0,0.0,0.056,0.911944,13,37,50
SSXT_HUMAN,0.511,1.0,0.108,1.0,0.108,0.077,0.911944,13,37,50
TUT4_HUMAN,0.511,0.769,0.351,1.0,0.054,0.085,0.911944,13,37,50
ARHGH_HUMAN,0.511,0.462,0.73,1.0,0.0,0.055,0.911944,13,37,50
ASURF_HUMAN,0.51,0.357,0.778,1.0,0.056,-0.009,0.922543,14,36,50
F177A_HUMAN,0.51,0.214,0.944,1.0,0.0,-0.023,0.922543,14,36,50
P66B_HUMAN,0.51,0.714,0.444,1.0,0.0,0.059,0.922543,14,36,50
DPH1_HUMAN,0.51,0.714,0.472,1.0,0.0,0.058,0.922543,14,36,50
VTCN1_HUMAN,0.509,0.25,0.895,1.0,0.0,-0.167,0.936631,12,38,50
PK1IP_HUMAN,0.509,0.308,0.865,1.0,0.081,0.13,0.929504,13,37,50
ARMX3_HUMAN,0.509,0.385,0.784,1.0,0.054,0.044,0.929504,13,37,50
BAZ1B_HUMAN,0.509,0.25,0.921,1.0,0.053,0.119,0.936631,12,38,50
UB2R1_HUMAN,0.508,0.143,1.0,1.0,0.056,-0.084,0.939718,14,36,50
PCD16_HUMAN,0.508,0.286,0.889,1.0,0.0,0.047,0.939718,14,36,50
CCNH_HUMAN,0.507,0.462,0.784,1.0,0.108,-0.021,0.947098,13,37,50
STXB5_HUMAN,0.507,0.583,0.632,1.0,0.053,-0.021,0.954713,12,38,50
SCAM4_HUMAN,0.507,0.769,0.459,1.0,0.0,0.113,0.947098,13,37,50
ESF1_HUMAN,0.507,0.308,0.919,1.0,0.054,0.14,0.947098,13,37,50
ORC4_HUMAN,0.506,0.286,0.917,1.0,0.028,0.115,0.956922,14,36,50
SUH_HUMAN,0.506,0.643,0.556,1.0,0.028,0.025,0.956922,14,36,50
HERC1_HUMAN,0.506,0.571,0.556,1.0,0.083,0.059,0.956922,14,36,50
OCAD1_HUMAN,0.506,0.643,0.556,1.0,0.0,-0.045,0.956922,14,36,50
DPOD3_HUMAN,0.505,0.308,0.919,1.0,0.108,0.065,0.964717,13,37,50
LYPL1_HUMAN,0.505,0.308,0.865,1.0,0.108,-0.069,0.964717,13,37,50
SUMF1_HUMAN,0.505,0.615,0.568,1.0,0.054,0.081,0.964717,13,37,50
TF2AA_HUMAN,0.504,0.786,0.389,1.0,0.0,-0.029,0.974145,14,36,50
TYB10_HUMAN,0.504,0.571,0.528,1.0,0.083,0.001,0.974145,14,36,50
FHL3_HUMAN,0.504,1.0,0.139,1.0,0.139,0.01,0.974145,14,36,50
ZC3HD_HUMAN,0.504,0.429,0.75,1.0,0.0,-0.07,0.974145,14,36,50
UCK1_HUMAN,0.504,0.143,0.972,1.0,0.028,-0.01,0.974145,14,36,50
DJC21_HUMAN,0.503,0.154,0.973,1.0,0.054,-0.059,0.982354,13,37,50
RPGP2_HUMAN,0.503,0.615,0.541,1.0,0.027,0.043,0.982354,13,37,50
RMC1_HUMAN,0.503,0.615,0.541,1.0,0.027,0.067,0.982354,13,37,50
HMCN1_HUMAN,0.503,0.769,0.405,1.0,0.0,-0.135,0.982354,13,37,50
4ET_HUMAN,0.503,0.154,1.0,1.0,0.054,-0.04,0.982354,13,37,50
MO4L1_HUMAN,0.503,0.385,0.838,1.0,0.027,-0.075,0.982354,13,37,50
K1C13_MOUSE,0.502,0.917,0.289,1.0,0.105,0.162,0.990938,12,38,50
COX5B_HUMAN,0.502,0.5,0.722,1.0,0.028,-0.008,0.99138,14,36,50
ZN598_HUMAN,0.502,0.429,0.75,1.0,0.0,0.077,0.99138,14,36,50
PGES2_HUMAN,0.502,1.0,0.139,1.0,0.139,-0.034,0.99138,14,36,50
RMD5A_HUMAN,0.502,0.571,0.583,1.0,0.0,-0.003,0.99138,14,36,50
PK3CB_HUMAN,0.501,0.846,0.324,1.0,0.054,0.038,1.0,13,37,50
ASCC1_HUMAN,0.501,0.308,0.919,1.0,0.081,0.11,1.0,13,37,50
TM263_HUMAN,0.501,0.231,0.865,1.0,0.054,0.072,1.0,13,37,50
WDR33_HUMAN,0.501,0.308,0.865,1.0,0.027,-0.078,1.0,13,37,50
PKP4_HUMAN,0.823,0.846,0.806,1.0,0.528,-1.035,0.000654,13,36,49
RAB6B_HUMAN,0.808,1.0,0.6,1.0,0.6,0.776,0.000866,14,35,49
IFT81_HUMAN,0.806,0.923,0.667,1.0,0.528,-0.903,0.001251,13,36,49
TMC4_HUMAN,0.8,0.75,0.811,1.0,0.351,-1.643,0.002066,12,37,49
